id,username,created_at,lng,lat,text
1517384385758171136,Albay3037,Fri Apr 22 06:06:43 +0000 2022,-6.547798,54.77594,"@ashraf_author @dramafreeclub ""Don’t be lulled into the false sense of security and calm the author wants to lure y… https://t.co/fVkxPyjETO"
1517384386982957056,cheapmansvest,Fri Apr 22 06:06:44 +0000 2022,-1.0853245,53.9662065,Today’s tinnitus vibe check https://t.co/6aVyrKgkr7
1517384388484415488,RU_deboyy,Fri Apr 22 06:06:44 +0000 2022,-4.172646,55.8209155,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/qXLx2tLCZX
1517384389407162369,mikecole111,Fri Apr 22 06:06:44 +0000 2022,-2.680043,51.5121365,"@touchlinefracas Pep took over the champions, spent billions just to win the same trophy as MP, TT took over a chel… https://t.co/vUY1y3KwVM"
1517384401495244828,Maqsood44787725,Fri Apr 22 06:06:47 +0000 2022,-0.3922755,51.6680785,@NOORALAMKHAN @AmbreenFatimaAA Imran khan is playing double game with ISI and Western World. He’s compulsive Liar/… https://t.co/CiC5Iq5P1P
1517384402153656320,b68baggie,Fri Apr 22 06:06:47 +0000 2022,-1.5186514999999998,52.411913,@djboingboing67 I'm not that mad to watch those wasters
1517384409178992641,SchJamesHornsby,Fri Apr 22 06:06:49 +0000 2022,0.4027673,51.5723762,"Just posted a photo @ Laindon, Essex, Uk https://t.co/wpzCTCAl68"
1517384409372110850,psalmotoxin,Fri Apr 22 06:06:49 +0000 2022,0.135916,52.200974,"Grey out now, here’s hoping the ☀️ burns through later! Friday short 🏃🏻‍♂️ = ✅ https://t.co/G8hzb46eKb"
1517384416976330752,KUWKJM,Fri Apr 22 06:06:51 +0000 2022,-1.4496120000000001,53.3831645,"2 forms on bird app, feel like I cheated by posting that Tik Tok"
1517384419199397888,tringefestival,Fri Apr 22 06:06:51 +0000 2022,-0.660743,51.798623500000005,Massive thanks to Rich Hall for his comedy masterclass last night. A fair few audience reviews follow the line...… https://t.co/RhWtcd01qU
1517384424601669632,AnnieEloiseLam1,Fri Apr 22 06:06:53 +0000 2022,-1.0853245,53.9662065,@crosiglia @dilruba_lees @sheriran95 @szentandrassym @EndruVitak @mi_venecia @BabyGo2014 @ClockworkHamma @LudMarx1… https://t.co/uxlIqbbSXz
1517384429643124736,Cygnetswimming,Fri Apr 22 06:06:54 +0000 2022,-2.63761368,53.47298271,Rebecca will be teaching tonight's lessons. 😁🏊‍♀️🏊‍♂️Oli will be back next week! 😁 @ Cygnet Swimming Lessons https://t.co/RffsEndb9f
1517384447062167552,mdareedwards,Fri Apr 22 06:06:58 +0000 2022,-1.2280574999999998,51.7127205,"@drcarnel262 Following you now, please follow me back!"
1517384449696149509,JohnNeophytou,Fri Apr 22 06:06:59 +0000 2022,-0.21089449999999998,51.6118845,"Oh, look. Another useless botnet Putin supporter.👇"
1517384453282226176,1scottishladdie,Fri Apr 22 06:06:59 +0000 2022,-0.0350195,51.5148305,"This covid is no laughing matter, and I’m triple vaxxed. Each morning for the past 3, I’ve woken up feeling worse t… https://t.co/5oHl0e06WJ"
1517384454976819201,HerbertSchuber2,Fri Apr 22 06:07:00 +0000 2022,-9.0333065,51.903863,Good morning folks! https://t.co/9ySGUkKQAC
1517384464925708289,smallhaus_sound,Fri Apr 22 06:07:02 +0000 2022,-1.2074825,53.9318445,@KEELEYsound @TeenageFanclub @DefinitiveGaze1 @DimpleDiscs @TheCrayonSet Fantastic! Off to see them in July. Cannae wait 🎸🎸
1517384473645572096,WolvesPSPanel,Fri Apr 22 06:07:04 +0000 2022,-2.2957865,52.641476,Know a young person who fits the bill? @FearlessORG #youth #engagingwithyoungpeople @wvpartnerships @JasmineVRU
1517384473641373696,johndaitken,Fri Apr 22 06:07:04 +0000 2022,-4.200441,57.739454,@AnumSNP You need to calm down on the hair and make up.
1517384474035695616,GeoffOwen64,Fri Apr 22 06:07:04 +0000 2022,-2.9326775,53.517191,@HarryMcNally00 I saw a bit of it. His pausing long look into distance acting technique is on full. The two of them… https://t.co/GQhFOSZyLN
1517384474270523394,PaulGrayburn,Fri Apr 22 06:07:04 +0000 2022,-0.1868325,51.1277265,@bigonedagenham Mr Skeme!!!
1517384475432427522,emmacafc1980,Fri Apr 22 06:07:05 +0000 2022,-0.216108,51.498387,@bwoods1989 @CafcFacts Davison smashing it only one league below so don’t talk nonsense
1517384475763781633,DanHerb10,Fri Apr 22 06:07:05 +0000 2022,-0.08816099999999999,51.489262999999994,The Medievalist in me thinks Johnson's expedition to India shares a lot of similarities to Richard II expedition to Ireland in 1399.
1517384476321591297,michaelanffc,Fri Apr 22 06:07:05 +0000 2022,-1.172266,52.969719,@donnajordan1 It’s brilliant!
1517384478305443840,MrsTHollywell,Fri Apr 22 06:07:05 +0000 2022,-3.2272236,54.1115703,#birthdaycake #cats #60thbirthday @ Barrow Market Hall https://t.co/O5atc0B4zf
1517384482957017088,zoiiel90,Fri Apr 22 06:07:07 +0000 2022,-1.56549,53.801956000000004,My beautiful big girl how are you nearly 14 😖💖 https://t.co/czuvKB2mgi
1517384491131617283,GuyInAfrica,Fri Apr 22 06:07:08 +0000 2022,-2.0877745,51.8963135,Swapping EU workers with their higher salaries and employment rights for cheaper Indian workers with lower salaries… https://t.co/xB65ns9Dl2
1517384501856505857,nikic2019,Fri Apr 22 06:07:11 +0000 2022,-0.2527539999999999,51.3854455,@MrMattyjohnson I think it’s because I’ve got to go via London - I’ve looked everywhere and can’t find it cheaper!
1517384502196248578,AdrianBanks123,Fri Apr 22 06:07:11 +0000 2022,-4.495979,54.1617045,Well hello Friday!!! Boom 💪💪 https://t.co/JB4HX7qX6S
1517384504553451520,Cybertack01,Fri Apr 22 06:07:12 +0000 2022,0.024995999999999997,51.5448215,"Cybertack found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/rLCIfBkcFb"
